Unnamed: 0,Phrase,Class,Class_index
14174,"I have my non-toxic packaging to throw, where should I put it ?",COMPOSTABLE PACKAGING,5.0
11077,I have [a/an] car ticket,TRANSPORT TICKET,46.0
38488,Where does this molded fiber tray belong?,PAPER TRAY,25.0
30094,what bin is best suited for this legal pads ?,PAPER SHEET,23.0
25248,Is there anyway I could get rid of a lucky strike pack ?,CIGARETTE PACK,4.0
25152,Is there anyway I could get rid of a natural light can ?,ALUMINIUM CAN,0.0
38283,Where does a recyclable bowl belong?,PAPER BOWL,18.0
43139,Where should I put my tobacco pack,TOBACCO PACK,49.0
30994,Where can I put this face mask ?,FACE MASK,10.0
5579,"Hey, I'm going to throw my sprite can",ALUMINIUM CAN,0.0
31858,Where can I put this macdonald bag ?,PAPER FOOD PACKAGING,39.0
17666,I wonder where I should throw my polybag ?,PLASTIC BAG,28.0
45602,I would like to throw my voss plastic cap,PLASTIC CAP,31.0
21194,In which bin does my oil packets go ?,CONDIMENT PACKETS,6.0
36450,Where do I throw a carbon-neutral packaging,COMPOSTABLE PACKAGING,5.0
14493,"I have a nestea cap to throw, where should I put it ?",METAL CAP,15.0
18464,I want to throw my lithium-polymer battery,CYLINDRICAL BATTERY,9.0
37553,Where do I throw my wooden fork,WOODEN CUTLERY,47.0
35635,Where do I put this paper plate ?,PAPER PLATE,22.0
19788,In what trash does a pepper packets go ?,CONDIMENT PACKETS,6.0
1423,Could I throw this a&w root beer can in this trash ?,ALUMINIUM CAN,0.0
8042,"Hey, in which trash does my party cup goes ? Thank you",PLASTIC CUP,32.0
11034,I have [a/an] check,RECEIPT,43.0
39678,Where does a compostable bowl goes?,PAPER BOWL,18.0
44102,Where to throw my nokia phone charger ?,PHONE CHARGER,26.0
22824,In which bin should I throw a blister pack ?,MEDS BLISTER,14.0
43347,Where to throw a pall mall pack ?,CIGARETTE PACK,4.0
34233,Where do I have to throw a eco-friendly packaging ?,PAPER PACKAGING,21.0
15526,"I have this compostable packaging, where should I throw it ?",COMPOSTABLE PACKAGING,5.0
42631,Where should I put this diaries,PAPER SHEET,23.0
24156,Is a laptop charger recyclable ?,LAPTOP CHARGER,13.0
35789,Where do I put my plastic pouch ?,PLASTIC BAG,28.0
24065,Is my san pellegrino glass bottle recyclable ?,GLASS BOTTLE,11.0
43586,Where to throw my menabrea glass bottle ?,GLASS BOTTLE,11.0
35375,Where do I put my nestea cap ?,METAL CAP,15.0
39662,Where does my coffee bowl goes?,PAPER BOWL,18.0
45004,I would like to throw this schweppes glass bottle,GLASS BOTTLE,11.0
1877,Could I throw my mason jar in this trash ?,GLASS JAR,12.0
42858,Where should I put a plastic cutlery,PLASTIC CUTLERY,33.0
12143,"I have [a/an] dasani plastic bottle, where do I throw it  ?",PLASTIC BOTTLE,29.0
32520,Where can I throw a hp charger ?,LAPTOP CHARGER,13.0
2743,Could I throw this tramway ticket in this trash ?,TRANSPORT TICKET,46.0
45232,I would like to throw this to-go bowl,PAPER BOWL,18.0
8106,"Hey, in which trash does a disposable glove goes ? Thank you",PLASTIC GLOVES,35.0
1975,Could I throw this samsung phone in this trash ?,SMARTPHONE,16.0
3547,"Excuse me, can you help me ? I don't know where to throw this chi",PAPER MAGASINE,20.0
32134,Where can I throw this monster can ?,ALUMINIUM CAN,0.0
28655,Should I recycle my paperboard packaging ?,PAPER PACKAGING,21.0
33764,Where do I have to throw my zinc-carbon battery ?,CYLINDRICAL BATTERY,9.0
4822,"Excuse me, can you help me ? I have to throw this vegetable scraps",ORGANIC SCRAPS,17.0
11015,I have [a/an] plastic tray insert,PLASTIC TRAY,42.0
1565,Could I throw my marlboro pack in this trash ?,CIGARETTE PACK,4.0
8943,"Hi trash, where should I discard a xiaomi phone ?",SMARTPHONE,16.0
39816,Where does a sheet of paper goes?,PAPER SHEET,23.0
28418,Should I recycle my smartphone ?,SMARTPHONE,16.0
7905,"Hey, in which trash does a sony phone charger goes ? Thank you",PHONE CHARGER,26.0
12915,I have a glass bottle to throw,GLASS BOTTLE,11.0
21433,In which bin does this blister pack go ?,MEDS BLISTER,14.0
28603,Should I recycle this chi ?,PAPER MAGASINE,20.0
39275,Where does my salt packets goes?,CONDIMENT PACKETS,6.0
9679,"Hi trash, where should I discard this tetrapack ?",TETRAPACK,45.0
3772,"Excuse me, can you help me ? I don't know where to throw this plastic pouch",PLASTIC BAG,28.0
17922,I wonder where I should throw a biscuit wrappers ?,PLASTIC SNACK PACKAGING,38.0
36918,Where do I throw a starbuck cup,PAPER CUP,19.0
13205,I have my paper bowl to throw,PAPER BOWL,18.0
17612,I wonder where I should throw my recyclable tray ?,PAPER TRAY,25.0
18248,I want to throw my canned tomatoes,ALUMINIUM CAN,0.0
15625,"I have this oil packets, where should I throw it ?",CONDIMENT PACKETS,6.0
36911,Where do I throw my disposable cup,PAPER CUP,19.0
17049,I wonder where I should throw a lead-acid battery ?,CYLINDRICAL BATTERY,9.0
8578,"Hi trash, where should I discard this green packaging ?",COMPOSTABLE PACKAGING,5.0
42187,Where should I put this ichnusa glass bottle,GLASS BOTTLE,11.0
17249,I wonder where I should throw my unit-dose blister ?,MEDS BLISTER,14.0
13226,I have my throwaway bowl to throw,PAPER BOWL,18.0
30250,what bin is best suited for this fanta plastic bottle ?,PLASTIC BOTTLE,29.0
31733,Where can I put my plastic spoon ?,PLASTIC CUTLERY,33.0
37031,Where do I throw my paper sheet,PAPER SHEET,23.0
19891,In what trash does this evian glass bottle go ?,GLASS BOTTLE,11.0
14825,"I have my molded fiber tray to throw, where should I put it ?",PAPER TRAY,25.0
3230,"Excuse me, can you help me ? I don't know where to throw my sprite glass bottle",GLASS BOTTLE,11.0
12285,"I have [a/an] vinyl glove, where do I throw it  ?",PLASTIC GLOVES,35.0
44372,Where to throw my biscuit wrappers ?,PLASTIC SNACK PACKAGING,38.0
44195,Where to throw my sprite plastic cap ?,PLASTIC CAP,31.0
4892,"Excuse me, can you help me ? I have to throw my paper cup",PAPER CUP,19.0
38615,Where does my coca-cola plastic cap belong?,PLASTIC CAP,31.0
42517,Where should I put this panorama,PAPER MAGASINE,20.0
31489,Where can I put this sketchbooks ?,PAPER SHEET,23.0
36179,Where do I put my tobacco pack ?,TOBACCO PACK,49.0
14273,"I have my nickel-metal hydride battery to throw, where should I put it ?",CYLINDRICAL BATTERY,9.0
33540,Where do I have to throw a canned fruit  ?,ALUMINIUM CAN,0.0
34920,Where do I put a rockstar can ?,ALUMINIUM CAN,0.0
14188,"I have this sauce packets to throw, where should I put it ?",CONDIMENT PACKETS,6.0
7330,"Hey, in which trash does this face mask goes ? Thank you",FACE MASK,10.0
24479,Is my paperboard packaging recyclable ?,PAPER PACKAGING,21.0
9048,"Hi trash, where should I discard a throwaway bowl ?",PAPER BOWL,18.0
21579,In which bin does a recyclable bowl go ?,PAPER BOWL,18.0
34528,Where do I have to throw this plastic trays ?,PLASTIC DISH,34.0
22105,In which bin does this cookie wrapper go ?,PLASTIC SNACK PACKAGING,38.0
31081,Where can I put this dr. pepper glass bottle ?,GLASS BOTTLE,11.0
14686,"I have this gente to throw, where should I put it ?",PAPER MAGASINE,20.0
29420,what bin is best suited for my winston pack ?,CIGARETTE PACK,4.0
3242,"Excuse me, can you help me ? I don't know where to throw my dr. pepper glass bottle",GLASS BOTTLE,11.0
10007,I have [a/an] circular packaging,COMPOSTABLE PACKAGING,5.0
39767,Where does my casaviva goes?,PAPER MAGASINE,20.0
44352,Where to throw a paperboard containers with plastic windows ?,MIXED PAPER-PLASTIC PACKAGING,37.0
5144,"Excuse me, can you help me ? I have to throw my shopping bag",PLASTIC BAG,28.0
27295,Open for my majestic leaf of paper,PAPER SHEET,23.0
34142,Where do I have to throw my single-use cup ?,PAPER CUP,19.0
25846,Is there anyway I could get rid of this casaviva ?,PAPER MAGASINE,20.0
979,Can I recycle this ziplock bag ?,PLASTIC BAG,28.0
41257,Where does my rest of [food] go ?,PAPER TRAY,25.0
8647,"Hi trash, where should I discard this mayonnaise packets ?",CONDIMENT PACKETS,6.0
7094,"Hey, in which trash does my canned fruit  goes ? Thank you",ALUMINIUM CAN,0.0
30242,what bin is best suited for my gatorade plastic bottle ?,PLASTIC BOTTLE,29.0
41506,Where does my rest of [food] go ?,PLASTIC DISH,34.0
13310,I have my focus to throw,PAPER MAGASINE,20.0
35579,Where do I put my donna moderna ?,PAPER MAGASINE,20.0
21465,In which bin does a google phone go ?,SMARTPHONE,16.0
4039,"Excuse me, can you help me ? I don't know where to throw this plastic pallet",PLASTIC TRAY,42.0
18853,I want to throw this panorama,PAPER MAGASINE,20.0
8256,"Hey, in which trash does a tea sachet goes ? Thank you",TEA BAG,44.0
40487,Where does my rest of [food] go ?,ALUMINIUM CAN,0.0
3253,"Excuse me, can you help me ? I don't know where to throw this glass canister",GLASS JAR,12.0
5672,"Hey, I'm going to throw my modelo can",ALUMINIUM CAN,0.0
28739,Should I recycle my biodegradable tray ?,PAPER TRAY,25.0
21595,In which bin does this paper cup go ?,PAPER CUP,19.0
36594,Where do I throw a evian glass bottle,GLASS BOTTLE,11.0
22038,In which bin does a throwaway glove go ?,PLASTIC GLOVES,35.0
28519,Should I recycle this disposable bowl ?,PAPER BOWL,18.0
17222,I wonder where I should throw my msi charger ?,LAPTOP CHARGER,13.0
7324,"Hey, in which trash does this lithium-ion battery goes ? Thank you",CYLINDRICAL BATTERY,9.0
32666,Where can I throw my eggshells ?,ORGANIC SCRAPS,17.0
21117,In which bin does a zero waste packaging go ?,COMPOSTABLE PACKAGING,5.0
33241,Where can I throw this cookie wrapper ?,PLASTIC SNACK PACKAGING,38.0
20546,In what trash does my voss plastic cap go ?,PLASTIC CAP,31.0
11477,"I have [a/an] alkaline battery, where do I throw it  ?",CYLINDRICAL BATTERY,9.0
7090,"Hey, in which trash does this canned soup goes ? Thank you",ALUMINIUM CAN,0.0
13914,I have a packet of rolls to throw,TOBACCO PACK,49.0
42826,Where should I put this plastic cup,PLASTIC CUP,32.0
7540,"Hey, in which trash does this apple phone goes ? Thank you",SMARTPHONE,16.0
1458,Could I throw a birrificio italiano can in this trash ?,ALUMINIUM CAN,0.0
38967,Where does a pack of rolls belong?,TOBACCO PACK,49.0
31573,Where can I put this nokia phone charger ?,PHONE CHARGER,26.0
3074,"Excuse me, can you help me ? I don't know where to throw my ketchup packets",CONDIMENT PACKETS,6.0
1078,Can I recycle this solo cup ?,PLASTIC CUP,32.0
7064,"Hey, in which trash does my modelo can goes ? Thank you",ALUMINIUM CAN,0.0
27548,Open for my majestic plastic cutlery,PLASTIC CUTLERY,33.0
30566,what bin is best suited for my car ticket ?,TRANSPORT TICKET,46.0
45598,I would like to throw this perrier plastic cap,PLASTIC CAP,31.0
30744,Where can I put a rockstar can ?,ALUMINIUM CAN,0.0
5665,"Hey, I'm going to throw this natural light can",ALUMINIUM CAN,0.0
17515,I wonder where I should throw this pulp-based packaging ?,PAPER PACKAGING,21.0
2989,"Excuse me, can you help me ? I don't know where to throw this davidoff pack",CIGARETTE PACK,4.0
39278,Where does my pepper packets goes?,CONDIMENT PACKETS,6.0
8480,"Hi trash, where should I discard my canned vegetables ?",ALUMINIUM CAN,0.0
26126,Is there anyway I could get rid of my disposable cup ?,PLASTIC CUP,32.0
41854,Where should I put this pabst blue ribbon can,ALUMINIUM CAN,0.0
23658,In which bin should I throw a packet of rolls ?,TOBACCO PACK,49.0
2814,"Excuse me, can you help me ? I don't know where to throw a a&w root beer can",ALUMINIUM CAN,0.0
37322,"Where do I throw my plastic utensils (forks, spoons, knives)",PLASTIC DISH,34.0
42889,"Where should I put this plastic utensils (forks, spoons, knives)",PLASTIC DISH,34.0
961,Can I recycle this polybag ?,PLASTIC BAG,28.0
21418,In which bin does this medication blister go ?,MEDS BLISTER,14.0
1791,Could I throw a san pellegrino glass bottle in this trash ?,GLASS BOTTLE,11.0
34685,Where do I have to throw my plastic sled ?,PLASTIC TRAY,42.0
36277,Where do I throw this stella artois can,ALUMINIUM CAN,0.0
4393,"Excuse me, can you help me ? I have to throw this biodegradable packaging",COMPOSTABLE PACKAGING,5.0
19976,In what trash does my apothecary jar go ?,GLASS JAR,12.0
9270,"Hi trash, where should I discard a apple phone charger ?",PHONE CHARGER,26.0
17631,I wonder where I should throw a xiaomi phone charger ?,PHONE CHARGER,26.0
20296,In what trash does this fiber-based packaging go ?,PAPER PACKAGING,21.0
21829,In which bin does this nokia phone charger go ?,PHONE CHARGER,26.0
5749,"Hey, I'm going to throw this philip morris pack",CIGARETTE PACK,4.0
44223,Where to throw a plastic tumbler ?,PLASTIC CUP,32.0
40628,Where does my rest of [food] go ?,COMPOSTABLE PACKAGING,5.0
33211,Where can I throw this paper cups with plastic lids ?,MIXED PAPER-PLASTIC PACKAGING,37.0
30799,Where can I put this camel pack ?,CIGARETTE PACK,4.0
17109,I wonder where I should throw a guinness glass bottle ?,GLASS BOTTLE,11.0
13988,"I have my birrificio italiano can to throw, where should I put it ?",ALUMINIUM CAN,0.0
39230,Where does my non-toxic packaging goes?,COMPOSTABLE PACKAGING,5.0
26929,Open for my majestic glass jug,GLASS JAR,12.0
18191,I want to throw my pabst blue ribbon can,ALUMINIUM CAN,0.0
44162,Where to throw my gatorade plastic bottle ?,PLASTIC BOTTLE,29.0
44857,I would like to throw this oil packets,CONDIMENT PACKETS,6.0
33898,Where do I have to throw this preserve jar ?,GLASS JAR,12.0
33119,Where can I throw my plastic knife ?,PLASTIC CUTLERY,33.0
22897,In which bin should I throw this grapes ?,ORGANIC SCRAPS,17.0
37836,Where does a non-toxic packaging belong?,COMPOSTABLE PACKAGING,5.0
42950,Where should I put my plastic trays,PLASTIC PACKAGING,36.0
44267,Where to throw my plastic plates ?,PLASTIC DISH,34.0
5645,"Hey, I'm going to throw my corona can",ALUMINIUM CAN,0.0
3270,"Excuse me, can you help me ? I don't know where to throw a apothecary jar",GLASS JAR,12.0
1800,Could I throw a heineken glass bottle in this trash ?,GLASS BOTTLE,11.0
24196,Is this tablet blister recyclable ?,MEDS BLISTER,14.0
16169,"I have my notebooks, where should I throw it ?",PAPER SHEET,23.0
26847,Open for my majestic san pellegrino glass bottle,GLASS BOTTLE,11.0
29081,Should I recycle my paper wraps ?,PAPER FOOD PACKAGING,39.0
11212,"I have [a/an] corona can, where do I throw it  ?",ALUMINIUM CAN,0.0
17294,I wonder where I should throw my oneplus phone ?,SMARTPHONE,16.0
8659,"Hi trash, where should I discard this sweetener packets ?",CONDIMENT PACKETS,6.0
11296,"I have [a/an] aluminium tray, where do I throw it  ?",ALUMINIUM TRAY,2.0
31141,Where can I put this msi charger ?,LAPTOP CHARGER,13.0
43923,Where to throw a il venerdì di repubblica ?,PAPER MAGASINE,20.0
4034,"Excuse me, can you help me ? I don't know where to throw my plastic tray",PLASTIC TRAY,42.0
41067,Where does my rest of [food] go ?,PAPER BOWL,18.0
31058,Where can I put my menabrea glass bottle ?,GLASS BOTTLE,11.0
15359,"I have my peroni can, where should I throw it ?",ALUMINIUM CAN,0.0
14381,"I have my schweppes glass bottle to throw, where should I put it ?",GLASS BOTTLE,11.0
44538,Where to throw a packet of rolls ?,TOBACCO PACK,49.0
42036,Where should I put a flavor packets,CONDIMENT PACKETS,6.0
31602,Where can I put a ziplock bag ?,PLASTIC BAG,28.0
20787,In what trash does a tea pouch go ?,TEA BAG,44.0
19671,In what trash does a l&m pack go ?,CIGARETTE PACK,4.0
8322,"Hey, in which trash does a wooden spoon goes ? Thank you",WOODEN CUTLERY,47.0
7460,"Hey, in which trash does my dell charger goes ? Thank you",LAPTOP CHARGER,13.0
2760,Could I throw a wooden chopsticks in this trash ?,WOODEN STICKS,48.0
2965,"Excuse me, can you help me ? I don't know where to throw this philip morris pack",CIGARETTE PACK,4.0
5325,"Excuse me, can you help me ? I have to throw a vinyl glove",PLASTIC GLOVES,35.0
12758,I have my renewable packaging to throw,COMPOSTABLE PACKAGING,5.0
18904,I want to throw this fiber-based packaging,PAPER PACKAGING,21.0
37767,Where does a l&m pack belong?,CIGARETTE PACK,4.0
18679,I want to throw this samsung phone,SMARTPHONE,16.0
28938,Should I recycle a plastic cutlery ?,PLASTIC CUTLERY,33.0
27893,Should I recycle my ichnusa can ?,ALUMINIUM CAN,0.0
28033,Should I recycle this lucky strike pack ?,CIGARETTE PACK,4.0
26158,Is there anyway I could get rid of this plastic knife ?,PLASTIC CUTLERY,33.0
38229,Where does a vegetable scraps belong?,ORGANIC SCRAPS,17.0
44985,I would like to throw a pepsi glass bottle,GLASS BOTTLE,11.0
44160,Where to throw a gatorade plastic bottle ?,PLASTIC BOTTLE,29.0
26127,Is there anyway I could get rid of a plastic tumbler ?,PLASTIC CUP,32.0
31111,Where can I put this apothecary jar ?,GLASS JAR,12.0
12301,"I have [a/an] hygiene glove, where do I throw it  ?",PLASTIC GLOVES,35.0
13326,I have a topolino (for children) to throw,PAPER MAGASINE,20.0
5857,"Hey, I'm going to throw this ketchup packets",CONDIMENT PACKETS,6.0
10755,I have [a/an] powerade plastic bottle,PLASTIC BOTTLE,29.0
3265,"Excuse me, can you help me ? I don't know where to throw this glass jug",GLASS JAR,12.0
41398,Where does my rest of [food] go ?,PLASTIC CAP,31.0
43992,Where to throw a sheet of paper ?,PAPER SHEET,23.0
30323,what bin is best suited for my plastic mug ?,PLASTIC CUP,32.0
22475,In which bin should I throw my dunhill pack ?,CIGARETTE PACK,4.0
43316,Where to throw my cigarette butt ?,CIGARETTE BUTT,3.0
10945,I have [a/an] paperboard containers with plastic windows,MIXED PAPER-PLASTIC PACKAGING,37.0
40036,Where does this san pellegrino plastic cap goes?,PLASTIC CAP,31.0
19842,In what trash does a zinc-carbon battery go ?,CYLINDRICAL BATTERY,9.0
27767,Open for my majestic tea pyramid bag,TEA BAG,44.0
13726,I have this paper cartons with plastic spouts to throw,MIXED PAPER-PLASTIC PACKAGING,37.0
23208,In which bin should I throw a oneplus phone charger ?,PHONE CHARGER,26.0
23074,In which bin should I throw this paper packaging ?,PAPER PACKAGING,21.0
45588,I would like to throw a fanta plastic cap,PLASTIC CAP,31.0
34891,Where do I put this dos equis can ?,ALUMINIUM CAN,0.0
40888,Where does my rest of [food] go ?,LAPTOP CHARGER,13.0
41807,Where should I put my peroni can,ALUMINIUM CAN,0.0
